propcode,year,pname,region,postcode,stars,bedrooms,sleeps,doubles,twin,singles,bunks,familyrooms,propid,shortbreakok,bathrooms,createdate,place,county
S228,2013,Top Deck,Cornwalls Med,TR2 5AG,3.5,3.0,5.0,2.0,0.0,1.0,0.0,0.0,9338,-1,1.0,2012-04-03,St Mawes,Cornwall
S229,2008,Mariners,Cornwalls Med,TR2 5DW,4.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,5355,-1,2.0,,St Mawes,Cornwall
S229,2009,Mariners,Cornwalls Med,TR2 5DW,4.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,5963,-1,2.0,,St Mawes,Cornwall
S229,2010,Mariners,Cornwalls Med,TR2 5DW,4.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,6779,-1,2.0,,St Mawes,Cornwall
S23,2005,Little Gem,Cornwalls Med,TR11 5HN,3.5,2.0,4.0,1.0,1.0,0.0,0.0,0.0,3762,-1,2.0,,,
S23,2006,Little Gem,Cornwalls Med,TR11 5HN,3.5,2.0,4.0,1.0,1.0,0.0,0.0,0.0,3763,-1,2.0,,,
S23,2007,Little Gem,Cornwalls Med,TR11 5HN,3.5,2.0,4.0,1.0,1.0,0.0,0.0,0.0,4418,-1,2.0,,,
S23,2008,Little Gem,Cornwalls Med,TR11 5HN,3.5,2.0,4.0,1.0,1.0,0.0,0.0,0.0,5189,0,2.0,,Maenporth,Cornwall
S23,2009,Little Gem,Cornwalls Med,TR11 5HN,3.5,2.0,4.0,1.0,1.0,0.0,0.0,0.0,5964,0,2.0,,Maenporth,Cornwall
S23,2010,Little Gem,Cornwalls Med,TR11 5HN,3.5,2.0,4.0,1.0,1.0,0.0,0.0,0.0,6780,-1,2.0,,Maenporth,Cornwall
S23,2011,Little Gem,Cornwalls Med,TR11 5HN,3.5,2.0,4.0,1.0,1.0,0.0,0.0,0.0,7624,-1,2.0,2010-03-24,Maenporth,Cornwall
S23,2012,Little Gem,Cornwalls Med,TR11 5HN,3.5,2.0,4.0,1.0,1.0,0.0,0.0,0.0,8511,-1,2.0,2011-04-01,Maenporth,Cornwall
S23,2013,Little Gem,Cornwalls Med,TR11 5HN,3.5,2.0,4.0,1.0,1.0,0.0,0.0,0.0,9339,-1,2.0,2012-04-03,Maenporth,Cornwall
S23,2014,Little Gem,Cornwalls Med,TR11 5HN,3.5,2.0,4.0,1.0,1.0,0.0,0.0,0.0,10339,-1,2.0,2013-04-05,Maenporth,Cornwall
S230,2008,Peel Cottage,Cornwalls Med,TR2 5BA,4.0,3.0,6.0,1.0,2.0,0.0,0.0,0.0,5357,-1,2.0,,St Mawes,Cornwall
S230,2009,Peel Cottage,Cornwalls Med,TR2 5BA,4.0,3.0,6.0,1.0,2.0,0.0,0.0,0.0,5965,-1,2.0,,St Mawes,Cornwall
S230,2010,Peel Cottage,Cornwalls Med,TR2 5BA,4.0,3.0,6.0,1.0,2.0,0.0,0.0,0.0,6781,-1,2.0,,St Mawes,Cornwall
S230,2011,Peel Cottage,Cornwalls Med,TR2 5BA,4.0,3.0,6.0,1.0,2.0,0.0,0.0,0.0,7625,-1,2.0,2010-03-24,St Mawes,Cornwall
S230,2012,Peel Cottage,Cornwalls Med,TR2 5BA,4.0,3.0,6.0,1.0,2.0,0.0,0.0,0.0,8512,-1,2.0,2011-04-01,St Mawes,Cornwall
